contact,campaign,pdays,emp.var.rate,nr.employed,has_loan,old_campaign,job,education,default,month,y
0,1,0,-0.1,5195.8,1,0,technician,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,high.school,no,nov,0
1,1,0,-0.1,5195.8,0,0,management,high.school,no,nov,0
0,1,0,-0.1,5195.8,0,0,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,3,0,-0.1,5195.8,0,0,technician,university.degree,no,nov,0
1,2,0,-0.1,5195.8,1,0,services,high.school,no,nov,0
0,1,0,-0.1,5195.8,1,1,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,services,professional.course,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,technician,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,1,entrepreneur,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,1,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
1,1,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,3,0,-0.1,5195.8,1,0,entrepreneur,high.school,no,nov,0
0,1,0,-0.1,5195.8,1,1,technician,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,technician,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
1,1,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,1
0,4,0,-0.1,5195.8,1,0,entrepreneur,basic.4y,no,nov,0
0,2,0,-0.1,5195.8,0,0,technician,high.school,no,nov,0
0,10,0,-0.1,5195.8,1,0,entrepreneur,unknown,no,nov,0
0,1,0,-0.1,5195.8,0,1,blue-collar,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,0,0,admin.,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,0,0,blue-collar,basic.9y,no,nov,0
1,1,0,-0.1,5195.8,1,0,blue-collar,basic.6y,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,1,technician,basic.9y,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,1
0,5,0,-0.1,5195.8,1,0,self-employed,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,1,entrepreneur,basic.6y,no,nov,0
0,3,0,-0.1,5195.8,1,0,admin.,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,technician,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,management,basic.4y,no,nov,0
0,1,0,-0.1,5195.8,0,0,blue-collar,basic.9y,unknown,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,housemaid,basic.6y,unknown,nov,0
0,1,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,1
0,2,0,-0.1,5195.8,0,1,blue-collar,basic.9y,no,nov,0
0,3,0,-0.1,5195.8,1,0,blue-collar,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,1,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,blue-collar,basic.9y,unknown,nov,0
0,1,0,-0.1,5195.8,1,0,entrepreneur,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,high.school,no,nov,0
0,3,0,-0.1,5195.8,1,0,blue-collar,basic.9y,no,nov,1
0,1,0,-0.1,5195.8,1,1,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,services,high.school,no,nov,1
0,1,0,-0.1,5195.8,1,1,blue-collar,high.school,no,nov,0
0,1,0,-0.1,5195.8,1,0,blue-collar,basic.6y,no,nov,0
0,1,0,-0.1,5195.8,0,0,admin.,university.degree,unknown,nov,0
0,1,0,-0.1,5195.8,1,1,blue-collar,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,0,0,technician,professional.course,no,nov,0
0,1,0,-0.1,5195.8,1,0,self-employed,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,0,blue-collar,basic.6y,no,nov,0
0,2,0,-0.1,5195.8,0,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,entrepreneur,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,1,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,0,unemployed,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,self-employed,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,1,0,technician,basic.9y,no,nov,0
0,2,0,-0.1,5195.8,1,1,blue-collar,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,1,1,unemployed,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,0,1,technician,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,1,0,technician,basic.9y,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,no,nov,1
1,1,0,-0.1,5195.8,0,1,technician,basic.9y,no,nov,0
0,2,0,-0.1,5195.8,1,0,blue-collar,basic.6y,no,nov,0
0,1,0,-0.1,5195.8,0,0,services,basic.6y,unknown,nov,0
0,1,0,-0.1,5195.8,1,0,technician,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,professional.course,no,nov,0
0,1,0,-0.1,5195.8,1,0,self-employed,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,self-employed,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,1,entrepreneur,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,1,0,services,basic.9y,no,nov,0
0,3,0,-0.1,5195.8,0,0,housemaid,basic.9y,no,nov,0
0,4,0,-0.1,5195.8,0,0,admin.,high.school,no,nov,1
0,1,0,-0.1,5195.8,1,0,self-employed,university.degree,no,nov,0
1,3,1,-0.1,5195.8,1,1,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,0,blue-collar,professional.course,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,1,admin.,high.school,no,nov,0
0,1,0,-0.1,5195.8,0,0,blue-collar,basic.9y,no,nov,0
1,1,0,-0.1,5195.8,1,1,services,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,1,unemployed,university.degree,unknown,nov,0
0,3,0,-0.1,5195.8,0,1,services,high.school,no,nov,0
0,2,0,-0.1,5195.8,0,0,admin.,professional.course,no,nov,0
0,4,0,-0.1,5195.8,0,0,entrepreneur,university.degree,no,nov,0
0,4,0,-0.1,5195.8,0,0,self-employed,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,entrepreneur,high.school,no,nov,0
0,2,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,4,0,-0.1,5195.8,0,0,entrepreneur,university.degree,no,nov,0
1,2,0,-0.1,5195.8,0,1,entrepreneur,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,management,university.degree,no,nov,0
0,3,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,technician,basic.9y,no,nov,0
0,3,0,-0.1,5195.8,1,0,management,university.degree,no,nov,1
0,3,0,-0.1,5195.8,1,0,admin.,basic.9y,no,nov,0
0,2,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,entrepreneur,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,1,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,professional.course,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,unknown,nov,0
0,2,0,-0.1,5195.8,1,1,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,blue-collar,basic.6y,no,nov,0
0,3,0,-0.1,5195.8,1,0,blue-collar,professional.course,no,nov,0
0,3,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,entrepreneur,university.degree,no,nov,1
0,4,0,-0.1,5195.8,1,0,blue-collar,basic.4y,no,nov,0
0,2,0,-0.1,5195.8,1,0,technician,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,management,university.degree,no,nov,0
0,4,0,-0.1,5195.8,1,0,technician,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,1,blue-collar,basic.4y,no,nov,0
0,3,0,-0.1,5195.8,0,0,blue-collar,basic.6y,unknown,nov,0
0,2,0,-0.1,5195.8,1,0,technician,professional.course,unknown,nov,0
0,3,0,-0.1,5195.8,0,0,management,high.school,unknown,nov,0
0,2,0,-0.1,5195.8,0,0,services,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,technician,basic.9y,no,nov,0
0,4,0,-0.1,5195.8,0,0,technician,high.school,no,nov,0
0,2,0,-0.1,5195.8,0,0,technician,professional.course,no,nov,1
0,3,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,1,admin.,high.school,no,nov,0
0,2,0,-0.1,5195.8,0,0,blue-collar,basic.4y,no,nov,0
1,3,0,-0.1,5195.8,1,0,blue-collar,basic.6y,no,nov,0
0,2,0,-0.1,5195.8,1,1,entrepreneur,basic.9y,no,nov,1
0,2,0,-0.1,5195.8,1,1,management,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,high.school,no,nov,0
0,3,0,-0.1,5195.8,1,0,technician,professional.course,no,nov,1
0,5,0,-0.1,5195.8,1,0,blue-collar,basic.6y,unknown,nov,0
0,2,0,-0.1,5195.8,0,1,technician,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,3,0,-0.1,5195.8,1,0,services,high.school,no,nov,0
0,3,0,-0.1,5195.8,1,0,admin.,high.school,unknown,nov,0
0,2,0,-0.1,5195.8,1,0,blue-collar,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,blue-collar,basic.9y,no,nov,0
0,2,0,-0.1,5195.8,1,0,services,high.school,no,nov,0
0,3,0,-0.1,5195.8,1,0,blue-collar,basic.4y,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,high.school,no,nov,1
0,3,0,-0.1,5195.8,0,1,services,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,housemaid,high.school,unknown,nov,0
0,4,0,-0.1,5195.8,0,1,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,admin.,high.school,no,nov,0
0,3,0,-0.1,5195.8,0,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,1,housemaid,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,blue-collar,basic.6y,unknown,nov,0
0,5,0,-0.1,5195.8,0,0,management,basic.6y,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,management,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,basic.9y,no,nov,0
1,2,0,-0.1,5195.8,0,0,technician,university.degree,no,nov,0
0,3,0,-0.1,5195.8,1,0,services,high.school,no,nov,0
0,2,0,-0.1,5195.8,0,0,services,high.school,no,nov,0
0,3,0,-0.1,5195.8,1,1,services,high.school,no,nov,0
0,3,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,3,0,-0.1,5195.8,1,0,services,high.school,no,nov,0
0,4,0,-0.1,5195.8,1,1,housemaid,basic.6y,no,nov,0
1,2,0,-0.1,5195.8,1,0,blue-collar,basic.9y,no,nov,0
0,2,0,-0.1,5195.8,0,0,entrepreneur,unknown,no,nov,0
0,3,0,-0.1,5195.8,0,1,admin.,university.degree,no,nov,0
0,3,0,-0.1,5195.8,0,1,admin.,high.school,no,nov,0
0,5,0,-0.1,5195.8,0,0,technician,basic.9y,no,nov,0
0,5,0,-0.1,5195.8,0,0,technician,high.school,no,nov,0
0,3,0,-0.1,5195.8,0,0,blue-collar,basic.6y,no,nov,0
0,2,0,-0.1,5195.8,1,1,technician,high.school,no,nov,0
0,2,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
1,2,0,-0.1,5195.8,1,1,admin.,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,1,entrepreneur,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,services,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,entrepreneur,university.degree,no,nov,0
0,5,0,-0.1,5195.8,0,1,blue-collar,basic.6y,unknown,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
1,2,0,-0.1,5195.8,1,0,services,university.degree,no,nov,0
0,3,0,-0.1,5195.8,0,0,management,high.school,unknown,nov,0
0,2,0,-0.1,5195.8,1,0,blue-collar,basic.6y,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
1,2,0,-0.1,5195.8,1,0,technician,high.school,no,nov,0
0,3,0,-0.1,5195.8,1,0,technician,university.degree,no,nov,0
1,2,1,-0.1,5195.8,1,1,blue-collar,basic.6y,no,nov,0
1,3,0,-0.1,5195.8,1,0,entrepreneur,university.degree,unknown,nov,0
1,7,0,-0.1,5195.8,1,0,technician,professional.course,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,services,university.degree,no,nov,0
0,5,0,-0.1,5195.8,1,0,blue-collar,basic.4y,no,nov,0
0,2,0,-0.1,5195.8,1,0,unemployed,unknown,no,nov,1
0,2,0,-0.1,5195.8,0,0,blue-collar,basic.9y,no,nov,0
1,2,0,-0.1,5195.8,1,0,housemaid,basic.4y,unknown,nov,0
1,2,0,-0.1,5195.8,1,0,blue-collar,basic.9y,no,nov,0
1,3,0,-0.1,5195.8,1,1,technician,professional.course,no,nov,0
0,3,0,-0.1,5195.8,1,0,management,high.school,no,nov,0
0,9,0,-0.1,5195.8,1,0,admin.,basic.9y,no,nov,0
0,3,0,-0.1,5195.8,1,0,entrepreneur,basic.4y,no,nov,0
0,3,0,-0.1,5195.8,0,0,blue-collar,basic.9y,no,nov,0
0,3,0,-0.1,5195.8,1,1,admin.,professional.course,no,nov,0
0,4,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,4,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,technician,high.school,unknown,nov,0
0,3,0,-0.1,5195.8,1,0,blue-collar,basic.6y,unknown,nov,0
1,2,0,-0.1,5195.8,0,0,entrepreneur,university.degree,no,nov,0
1,3,0,-0.1,5195.8,1,0,entrepreneur,university.degree,no,nov,0
0,3,0,-0.1,5195.8,0,0,technician,university.degree,unknown,nov,0
0,5,0,-0.1,5195.8,1,0,blue-collar,basic.4y,no,nov,0
0,4,0,-0.1,5195.8,0,0,technician,professional.course,unknown,nov,0
0,3,0,-0.1,5195.8,0,0,housemaid,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,blue-collar,basic.9y,unknown,nov,0
0,3,0,-0.1,5195.8,0,0,services,high.school,unknown,nov,0
0,6,0,-0.1,5195.8,1,0,blue-collar,basic.9y,unknown,nov,0
0,7,0,-0.1,5195.8,1,0,management,basic.4y,no,nov,0
0,3,0,-0.1,5195.8,1,1,services,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,blue-collar,basic.6y,no,nov,0
0,2,0,-0.1,5195.8,1,0,technician,professional.course,no,nov,0
0,2,0,-0.1,5195.8,0,0,admin.,high.school,no,nov,0
0,3,0,-0.1,5195.8,1,1,management,basic.6y,no,nov,0
0,5,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,unemployed,basic.9y,no,nov,0
0,2,0,-0.1,5195.8,1,0,entrepreneur,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,1,services,basic.6y,no,nov,0
0,3,0,-0.1,5195.8,0,0,unemployed,professional.course,no,nov,0
1,2,0,-0.1,5195.8,1,0,entrepreneur,professional.course,no,nov,0
0,3,0,-0.1,5195.8,0,0,blue-collar,basic.4y,no,nov,0
0,2,0,-0.1,5195.8,1,1,entrepreneur,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,blue-collar,basic.4y,no,nov,0
0,3,0,-0.1,5195.8,0,1,services,high.school,no,nov,0
0,4,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,technician,basic.9y,no,nov,0
0,4,0,-0.1,5195.8,1,0,self-employed,university.degree,unknown,nov,0
0,3,0,-0.1,5195.8,0,1,technician,professional.course,no,nov,0
0,2,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,1,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,high.school,no,nov,0
0,3,0,-0.1,5195.8,0,0,blue-collar,basic.9y,unknown,nov,0
0,3,0,-0.1,5195.8,0,0,management,university.degree,unknown,nov,0
0,3,0,-0.1,5195.8,1,0,technician,professional.course,no,nov,0
0,5,0,-0.1,5195.8,1,0,blue-collar,basic.4y,no,nov,0
0,2,0,-0.1,5195.8,1,0,technician,professional.course,no,nov,0
0,7,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,basic.4y,no,nov,0
0,2,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,2,1,-0.1,5195.8,1,1,management,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,2,1,-0.1,5195.8,1,1,housemaid,basic.4y,unknown,nov,0
1,7,0,-0.1,5195.8,1,0,entrepreneur,university.degree,unknown,nov,0
0,2,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,6,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,4,0,-0.1,5195.8,1,1,services,high.school,no,nov,0
0,3,0,-0.1,5195.8,1,0,services,unknown,no,nov,0
0,3,0,-0.1,5195.8,0,0,entrepreneur,basic.9y,no,nov,0
0,6,0,-0.1,5195.8,1,0,blue-collar,basic.6y,no,nov,0
0,2,0,-0.1,5195.8,0,0,blue-collar,high.school,no,nov,0
0,6,0,-0.1,5195.8,1,0,blue-collar,basic.6y,no,nov,0
1,3,0,-0.1,5195.8,1,0,blue-collar,high.school,no,nov,0
1,7,0,-0.1,5195.8,1,0,technician,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,entrepreneur,professional.course,no,nov,0
0,3,0,-0.1,5195.8,1,0,blue-collar,basic.6y,no,nov,0
0,2,0,-0.1,5195.8,1,0,self-employed,professional.course,no,nov,0
0,6,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
1,2,0,-0.1,5195.8,1,1,management,university.degree,no,nov,0
1,3,0,-0.1,5195.8,1,0,blue-collar,basic.4y,no,nov,0
1,3,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,3,0,-0.1,5195.8,1,0,technician,basic.9y,no,nov,0
0,7,0,-0.1,5195.8,0,0,services,professional.course,no,nov,0
0,2,0,-0.1,5195.8,0,0,technician,professional.course,no,nov,0
0,6,0,-0.1,5195.8,0,0,unemployed,basic.4y,unknown,nov,0
0,5,0,-0.1,5195.8,0,1,admin.,professional.course,no,nov,0
0,6,0,-0.1,5195.8,0,0,technician,professional.course,no,nov,0
0,2,1,-0.1,5195.8,1,1,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,blue-collar,basic.9y,unknown,nov,0
0,7,0,-0.1,5195.8,1,0,technician,professional.course,no,nov,0
0,2,1,-0.1,5195.8,1,1,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,housemaid,unknown,no,nov,0
0,2,0,-0.1,5195.8,1,0,entrepreneur,professional.course,no,nov,0
0,2,0,-0.1,5195.8,0,0,blue-collar,basic.4y,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,unknown,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,high.school,no,nov,0
0,2,0,-0.1,5195.8,1,0,services,basic.9y,no,nov,0
0,2,0,-0.1,5195.8,1,0,services,unknown,no,nov,0
0,3,0,-0.1,5195.8,0,0,admin.,professional.course,no,nov,0
0,7,0,-0.1,5195.8,1,0,technician,professional.course,no,nov,0
0,2,0,-0.1,5195.8,0,1,management,unknown,no,nov,0
0,2,0,-0.1,5195.8,1,0,unemployed,high.school,no,nov,0
0,2,0,-0.1,5195.8,0,0,technician,university.degree,no,nov,0
1,6,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,0,0,blue-collar,basic.6y,no,nov,0
0,2,0,-0.1,5195.8,1,0,blue-collar,high.school,no,nov,0
1,2,0,-0.1,5195.8,0,0,technician,professional.course,no,nov,0
0,2,0,-0.1,5195.8,0,0,services,basic.6y,no,nov,0
0,6,0,-0.1,5195.8,0,1,unemployed,university.degree,no,nov,0
0,3,0,-0.1,5195.8,1,0,self-employed,high.school,unknown,nov,0
1,1,0,-0.1,5195.8,0,0,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,0,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,unemployed,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,1,technician,professional.course,no,nov,0
0,1,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,3,0,-0.1,5195.8,0,0,blue-collar,basic.6y,no,nov,0
0,5,0,-0.1,5195.8,1,1,self-employed,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,0,0,entrepreneur,university.degree,no,nov,0
0,4,0,-0.1,5195.8,1,0,unemployed,basic.6y,no,nov,0
0,2,0,-0.1,5195.8,1,0,entrepreneur,professional.course,no,nov,0
0,1,0,-0.1,5195.8,0,0,technician,university.degree,no,nov,0
1,2,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,0,services,basic.6y,no,nov,0
0,3,0,-0.1,5195.8,0,0,admin.,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,1,0,retired,high.school,no,nov,0
0,3,0,-0.1,5195.8,1,0,management,high.school,no,nov,0
0,1,0,-0.1,5195.8,0,0,services,basic.6y,no,nov,0
0,1,0,-0.1,5195.8,0,0,entrepreneur,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,0,services,basic.6y,no,nov,0
0,1,0,-0.1,5195.8,1,0,services,high.school,no,nov,0
1,1,0,-0.1,5195.8,1,0,technician,high.school,no,nov,0
0,2,1,-0.1,5195.8,0,1,entrepreneur,university.degree,unknown,nov,0
0,1,0,-0.1,5195.8,0,0,retired,high.school,no,nov,1
0,1,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,1,blue-collar,basic.9y,no,nov,1
0,3,0,-0.1,5195.8,0,0,technician,professional.course,no,nov,0
0,1,0,-0.1,5195.8,0,0,housemaid,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,0,1,entrepreneur,high.school,unknown,nov,0
0,2,0,-0.1,5195.8,0,1,management,unknown,no,nov,0
0,1,0,-0.1,5195.8,1,0,services,high.school,no,nov,0
0,1,0,-0.1,5195.8,0,0,entrepreneur,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,0,blue-collar,basic.6y,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,high.school,no,nov,0
1,8,0,-0.1,5195.8,1,0,admin.,professional.course,no,nov,0
0,1,0,-0.1,5195.8,1,0,services,high.school,no,nov,0
0,1,0,-0.1,5195.8,0,0,technician,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,0,1,blue-collar,basic.6y,no,nov,0
0,1,0,-0.1,5195.8,1,0,technician,high.school,no,nov,0
0,1,0,-0.1,5195.8,1,0,blue-collar,basic.4y,unknown,nov,0
0,1,0,-0.1,5195.8,1,0,entrepreneur,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,unknown,no,nov,0
0,1,0,-0.1,5195.8,0,1,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,student,high.school,no,nov,1
0,1,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,4,0,-0.1,5195.8,0,0,blue-collar,unknown,no,nov,0
0,1,0,-0.1,5195.8,0,0,services,high.school,no,nov,0
0,1,0,-0.1,5195.8,1,0,technician,professional.course,no,nov,0
0,1,0,-0.1,5195.8,0,0,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,0,technician,high.school,no,nov,1
0,1,0,-0.1,5195.8,1,0,housemaid,high.school,no,nov,0
0,1,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
1,9,0,-0.1,5195.8,1,0,blue-collar,basic.9y,unknown,nov,0
0,2,0,-0.1,5195.8,0,0,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,blue-collar,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,0,self-employed,basic.9y,unknown,nov,0
0,1,0,-0.1,5195.8,1,0,technician,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,unemployed,basic.9y,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
1,1,0,-0.1,5195.8,1,0,admin.,high.school,no,nov,0
0,1,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
1,5,0,-0.1,5195.8,1,0,technician,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,3,0,-0.1,5195.8,1,0,blue-collar,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,admin.,high.school,no,nov,0
0,4,0,-0.1,5195.8,1,0,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,1,0,services,high.school,unknown,nov,0
0,1,0,-0.1,5195.8,1,1,admin.,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,2,0,-0.1,5195.8,1,0,management,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,0,entrepreneur,university.degree,unknown,nov,0
0,1,0,-0.1,5195.8,1,0,technician,high.school,no,nov,0
0,1,0,-0.1,5195.8,0,1,blue-collar,high.school,no,nov,0
0,1,0,-0.1,5195.8,0,0,admin.,university.degree,no,nov,0
0,1,0,-0.1,5195.8,0,1,technician,high.school,no,nov,0
